epoch=30,init_lr=0.0002(decay by 0.5 in every5epochs),momentum=0.9,W_smooth=0.5,W_explain=0.05,batch size=4
2019-07-13 09:03:06.911330: epoch = 1  , step=(0/75465,0.0%), loss = 5.7 (0.5 examples/sec; 7.33 sec/batch)
2019-07-13 09:47:21.108514: epoch = 3  , step=(6526/75465,8.65%), loss = 0.58 (4e+01 examples/sec; 0.0992 sec/batch)
2019-07-13 09:49:03.318499: epoch = 3  , step=(6777/75465,8.98%), loss = 0.61 (4e+01 examples/sec; 0.0996 sec/batch)
2019-07-13 09:50:46.346936: epoch = 3  , step=(7028/75465,9.31%), loss = 0.55 (4e+01 examples/sec; 0.0955 sec/batch)
2019-07-13 09:52:29.084128: epoch = 3  , step=(7279/75465,9.65%), loss = 0.58 (4e+01 examples/sec; 0.0964 sec/batch)
2019-07-13 09:54:13.265188: epoch = 3  , step=(7530/75465,9.98%), loss = 0.54 (4e+01 examples/sec; 0.0967 sec/batch)
2019-07-13 09:55:58.360278: epoch = 4  , step=(7781/75465,10.3%), loss = 0.48 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 09:57:40.638973: epoch = 4  , step=(8032/75465,10.6%), loss = 0.6 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 09:59:22.958683: epoch = 4  , step=(8283/75465,11.0%), loss = 0.62 (4e+01 examples/sec; 0.0951 sec/batch)
2019-07-13 10:01:05.940166: epoch = 4  , step=(8534/75465,11.3%), loss = 0.53 (4e+01 examples/sec; 0.098 sec/batch)
2019-07-13 10:02:49.469890: epoch = 4  , step=(8785/75465,11.6%), loss = 0.67 (4e+01 examples/sec; 0.0982 sec/batch)
2019-07-13 10:04:33.798528: epoch = 4  , step=(9036/75465,12.0%), loss = 0.46 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 10:06:16.802028: epoch = 4  , step=(9287/75465,12.3%), loss = 0.57 (4e+01 examples/sec; 0.0962 sec/batch)
2019-07-13 10:07:59.327511: epoch = 4  , step=(9538/75465,12.6%), loss = 0.52 (4e+01 examples/sec; 0.0952 sec/batch)
2019-07-13 10:09:43.219069: epoch = 4  , step=(9789/75465,13.0%), loss = 0.54 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 10:11:27.394942: epoch = 4  , step=(10040/75465,13.3%), loss = 0.66 (4e+01 examples/sec; 0.0978 sec/batch)
2019-07-13 10:13:14.553329: epoch = 5  , step=(10291/75465,13.6%), loss = 0.57 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 10:14:57.404483: epoch = 5  , step=(10542/75465,14.0%), loss = 0.59 (4e+01 examples/sec; 0.097 sec/batch)
2019-07-13 10:16:40.335646: epoch = 5  , step=(10793/75465,14.3%), loss = 0.65 (4e+01 examples/sec; 0.095 sec/batch)
2019-07-13 10:18:25.182748: epoch = 5  , step=(11044/75465,14.6%), loss = 0.52 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 10:20:07.895198: epoch = 5  , step=(11295/75465,15.0%), loss = 0.51 (4e+01 examples/sec; 0.0949 sec/batch)
2019-07-13 10:21:50.549899: epoch = 5  , step=(11546/75465,15.3%), loss = 0.62 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 10:23:32.549891: epoch = 5  , step=(11797/75465,15.6%), loss = 0.51 (4e+01 examples/sec; 0.0956 sec/batch)
2019-07-13 10:25:15.326061: epoch = 5  , step=(12048/75465,16.0%), loss = 0.55 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 10:26:59.520961: epoch = 5  , step=(12299/75465,16.3%), loss = 0.65 (4e+01 examples/sec; 0.0986 sec/batch)
2019-07-13 10:28:43.106095: epoch = 5  , step=(12550/75465,16.6%), loss = 0.48 (4e+01 examples/sec; 0.0997 sec/batch)
2019-07-13 10:30:28.692268: epoch = 6  , step=(12801/75465,17.0%), loss = 0.58 (4e+01 examples/sec; 0.0988 sec/batch)
2019-07-13 10:32:11.214142: epoch = 6  , step=(13052/75465,17.3%), loss = 0.59 (4e+01 examples/sec; 0.0947 sec/batch)
2019-07-13 10:33:53.793378: epoch = 6  , step=(13303/75465,17.6%), loss = 0.57 (4e+01 examples/sec; 0.0993 sec/batch)
2019-07-13 10:35:38.162754: epoch = 6  , step=(13554/75465,18.0%), loss = 0.44 (4e+01 examples/sec; 0.0991 sec/batch)
2019-07-13 10:37:22.584104: epoch = 6  , step=(13805/75465,18.3%), loss = 0.58 (4e+01 examples/sec; 0.0951 sec/batch)
2019-07-13 10:39:05.787561: epoch = 6  , step=(14056/75465,18.6%), loss = 0.66 (4e+01 examples/sec; 0.0999 sec/batch)
2019-07-13 10:40:48.540296: epoch = 6  , step=(14307/75465,19.0%), loss = 0.52 (4e+01 examples/sec; 0.0969 sec/batch)
2019-07-13 10:42:32.009790: epoch = 6  , step=(14558/75465,19.3%), loss = 0.51 (4e+01 examples/sec; 0.0953 sec/batch)
2019-07-13 10:44:13.612004: epoch = 6  , step=(14809/75465,19.6%), loss = 0.61 (4e+01 examples/sec; 0.0955 sec/batch)
2019-07-13 10:45:57.898983: epoch = 6  , step=(15060/75465,20.0%), loss = 0.57 (4e+01 examples/sec; 0.0948 sec/batch)
2019-07-13 10:47:43.547710: epoch = 7  , step=(15311/75465,20.3%), loss = 0.62 (4e+01 examples/sec; 0.0985 sec/batch)
2019-07-13 10:49:27.281768: epoch = 7  , step=(15562/75465,20.6%), loss = 0.64 (4e+01 examples/sec; 0.0988 sec/batch)
2019-07-13 10:51:10.506769: epoch = 7  , step=(15813/75465,21.0%), loss = 0.52 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 10:52:52.183948: epoch = 7  , step=(16064/75465,21.3%), loss = 0.58 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 10:54:35.577832: epoch = 7  , step=(16315/75465,21.6%), loss = 0.56 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 10:56:19.686905: epoch = 7  , step=(16566/75465,22.0%), loss = 0.52 (4e+01 examples/sec; 0.098 sec/batch)
2019-07-13 10:58:03.276611: epoch = 7  , step=(16817/75465,22.3%), loss = 0.63 (4e+01 examples/sec; 0.0993 sec/batch)
2019-07-13 10:59:46.353801: epoch = 7  , step=(17068/75465,22.6%), loss = 0.5 (4e+01 examples/sec; 0.0982 sec/batch)
2019-07-13 11:01:30.926114: epoch = 7  , step=(17319/75465,22.9%), loss = 0.59 (4e+01 examples/sec; 0.0997 sec/batch)
2019-07-13 11:03:14.895438: epoch = 7  , step=(17570/75465,23.3%), loss = 0.43 (4e+01 examples/sec; 0.0986 sec/batch)
2019-07-13 11:05:01.585768: epoch = 8  , step=(17821/75465,23.6%), loss = 0.62 (4e+01 examples/sec; 0.0994 sec/batch)
2019-07-13 11:06:45.186878: epoch = 8  , step=(18072/75465,23.9%), loss = 0.64 (4e+01 examples/sec; 0.0995 sec/batch)
2019-07-13 11:08:29.394085: epoch = 8  , step=(18323/75465,24.3%), loss = 0.55 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 11:10:13.517933: epoch = 8  , step=(18574/75465,24.6%), loss = 0.52 (4e+01 examples/sec; 0.0972 sec/batch)
2019-07-13 11:11:57.210792: epoch = 8  , step=(18825/75465,24.9%), loss = 0.62 (4e+01 examples/sec; 0.0979 sec/batch)
2019-07-13 11:13:39.508890: epoch = 8  , step=(19076/75465,25.3%), loss = 0.65 (4e+01 examples/sec; 0.0948 sec/batch)
2019-07-13 11:15:23.375999: epoch = 8  , step=(19327/75465,25.6%), loss = 0.54 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 11:17:07.243882: epoch = 8  , step=(19578/75465,25.9%), loss = 0.48 (4e+01 examples/sec; 0.0971 sec/batch)
2019-07-13 11:18:50.766804: epoch = 8  , step=(19829/75465,26.3%), loss = 0.59 (4e+01 examples/sec; 0.0992 sec/batch)
2019-07-13 11:20:34.987262: epoch = 8  , step=(20080/75465,26.6%), loss = 0.53 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 11:22:22.260468: epoch = 9  , step=(20331/75465,26.9%), loss = 0.69 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 11:24:07.105390: epoch = 9  , step=(20582/75465,27.3%), loss = 0.51 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 11:25:50.785207: epoch = 9  , step=(20833/75465,27.6%), loss = 0.66 (4e+01 examples/sec; 0.0964 sec/batch)
2019-07-13 11:27:35.016311: epoch = 9  , step=(21084/75465,27.9%), loss = 0.47 (4e+01 examples/sec; 0.0999 sec/batch)
2019-07-13 11:29:19.308589: epoch = 9  , step=(21335/75465,28.3%), loss = 0.56 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 11:31:03.079161: epoch = 9  , step=(21586/75465,28.6%), loss = 0.52 (4e+01 examples/sec; 0.0975 sec/batch)
2019-07-13 11:32:47.675716: epoch = 9  , step=(21837/75465,28.9%), loss = 0.62 (4e+01 examples/sec; 0.0993 sec/batch)
2019-07-13 11:34:32.980060: epoch = 9  , step=(22088/75465,29.3%), loss = 0.63 (4e+01 examples/sec; 0.0944 sec/batch)
2019-07-13 11:36:17.502995: epoch = 9  , step=(22339/75465,29.6%), loss = 0.62 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 11:38:03.215727: epoch = 9  , step=(22590/75465,29.9%), loss = 0.51 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 11:39:49.763380: epoch = 10 , step=(22841/75465,30.3%), loss = 0.57 (4e+01 examples/sec; 0.0946 sec/batch)
2019-07-13 11:41:32.580251: epoch = 10 , step=(23092/75465,30.6%), loss = 0.57 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 11:43:17.448270: epoch = 10 , step=(23343/75465,30.9%), loss = 0.6 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 11:45:01.451608: epoch = 10 , step=(23594/75465,31.3%), loss = 0.56 (4e+01 examples/sec; 0.0987 sec/batch)
2019-07-13 11:46:45.441171: epoch = 10 , step=(23845/75465,31.6%), loss = 0.6 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 11:48:30.217280: epoch = 10 , step=(24096/75465,31.9%), loss = 0.54 (4e+01 examples/sec; 0.0993 sec/batch)
2019-07-13 11:50:14.688736: epoch = 10 , step=(24347/75465,32.3%), loss = 0.55 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 11:51:58.028494: epoch = 10 , step=(24598/75465,32.6%), loss = 0.5 (4e+01 examples/sec; 0.0981 sec/batch)
2019-07-13 11:53:42.676670: epoch = 10 , step=(24849/75465,32.9%), loss = 0.65 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 11:55:26.428514: epoch = 10 , step=(25100/75465,33.3%), loss = 0.7 (4e+01 examples/sec; 0.0995 sec/batch)
2019-07-13 11:57:13.483796: epoch = 11 , step=(25351/75465,33.6%), loss = 0.54 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 11:58:55.782810: epoch = 11 , step=(25602/75465,33.9%), loss = 0.62 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 12:00:39.831508: epoch = 11 , step=(25853/75465,34.3%), loss = 0.5 (4e+01 examples/sec; 0.0991 sec/batch)
2019-07-13 12:02:24.491563: epoch = 11 , step=(26104/75465,34.6%), loss = 0.56 (4e+01 examples/sec; 0.0961 sec/batch)
2019-07-13 12:04:08.207193: epoch = 11 , step=(26355/75465,34.9%), loss = 0.6 (4e+01 examples/sec; 0.0978 sec/batch)
2019-07-13 12:05:52.562451: epoch = 11 , step=(26606/75465,35.3%), loss = 0.62 (4e+01 examples/sec; 0.0963 sec/batch)
2019-07-13 12:07:37.145332: epoch = 11 , step=(26857/75465,35.6%), loss = 0.47 (4e+01 examples/sec; 0.0991 sec/batch)
2019-07-13 12:09:21.608615: epoch = 11 , step=(27108/75465,35.9%), loss = 0.54 (4e+01 examples/sec; 0.0978 sec/batch)
2019-07-13 12:11:06.203195: epoch = 11 , step=(27359/75465,36.3%), loss = 0.64 (4e+01 examples/sec; 0.099 sec/batch)
2019-07-13 12:12:49.279107: epoch = 11 , step=(27610/75465,36.6%), loss = 0.6 (4e+01 examples/sec; 0.0982 sec/batch)
2019-07-13 12:14:35.808368: epoch = 12 , step=(27861/75465,36.9%), loss = 0.55 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 12:16:19.729941: epoch = 12 , step=(28112/75465,37.3%), loss = 0.54 (4e+01 examples/sec; 0.0987 sec/batch)
2019-07-13 12:18:03.533994: epoch = 12 , step=(28363/75465,37.6%), loss = 0.49 (4e+01 examples/sec; 0.0989 sec/batch)
2019-07-13 12:19:45.832086: epoch = 12 , step=(28614/75465,37.9%), loss = 0.5 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 12:21:30.794578: epoch = 12 , step=(28865/75465,38.2%), loss = 0.48 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 12:23:13.636055: epoch = 12 , step=(29116/75465,38.6%), loss = 0.57 (4e+01 examples/sec; 0.0976 sec/batch)
2019-07-13 12:24:58.559071: epoch = 12 , step=(29367/75465,38.9%), loss = 0.53 (4e+01 examples/sec; 0.0978 sec/batch)
2019-07-13 12:26:44.147565: epoch = 12 , step=(29618/75465,39.2%), loss = 0.63 (4e+01 examples/sec; 0.0979 sec/batch)
2019-07-13 12:28:26.636191: epoch = 12 , step=(29869/75465,39.6%), loss = 0.54 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 12:30:10.888960: epoch = 12 , step=(30120/75465,39.9%), loss = 0.5 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 12:31:57.826507: epoch = 13 , step=(30371/75465,40.2%), loss = 0.45 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 12:33:41.287645: epoch = 13 , step=(30622/75465,40.6%), loss = 0.61 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 12:35:26.892231: epoch = 13 , step=(30873/75465,40.9%), loss = 0.56 (4e+01 examples/sec; 0.0985 sec/batch)
2019-07-13 12:37:11.154303: epoch = 13 , step=(31124/75465,41.2%), loss = 0.62 (4e+01 examples/sec; 0.0972 sec/batch)
2019-07-13 12:38:55.191510: epoch = 13 , step=(31375/75465,41.6%), loss = 0.58 (4e+01 examples/sec; 0.0978 sec/batch)
2019-07-13 12:40:38.301698: epoch = 13 , step=(31626/75465,41.9%), loss = 0.52 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 12:42:21.974414: epoch = 13 , step=(31877/75465,42.2%), loss = 0.56 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 12:44:06.594853: epoch = 13 , step=(32128/75465,42.6%), loss = 0.48 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 12:45:52.842885: epoch = 13 , step=(32379/75465,42.9%), loss = 0.6 (4e+01 examples/sec; 0.0979 sec/batch)
2019-07-13 12:47:36.794024: epoch = 13 , step=(32630/75465,43.2%), loss = 0.53 (4e+01 examples/sec; 0.0987 sec/batch)
2019-07-13 12:49:24.613297: epoch = 14 , step=(32881/75465,43.6%), loss = 0.57 (4e+01 examples/sec; 0.095 sec/batch)
2019-07-13 12:51:09.130716: epoch = 14 , step=(33132/75465,43.9%), loss = 0.53 (4e+01 examples/sec; 0.0981 sec/batch)
2019-07-13 12:52:52.960223: epoch = 14 , step=(33383/75465,44.2%), loss = 0.61 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 12:54:38.037701: epoch = 14 , step=(33634/75465,44.6%), loss = 0.51 (4e+01 examples/sec; 0.0973 sec/batch)
2019-07-13 12:56:21.975662: epoch = 14 , step=(33885/75465,44.9%), loss = 0.48 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 12:58:05.410636: epoch = 14 , step=(34136/75465,45.2%), loss = 0.48 (4e+01 examples/sec; 0.0959 sec/batch)
2019-07-13 12:59:49.709709: epoch = 14 , step=(34387/75465,45.6%), loss = 0.47 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 13:01:35.184035: epoch = 14 , step=(34638/75465,45.9%), loss = 0.6 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 13:03:18.672058: epoch = 14 , step=(34889/75465,46.2%), loss = 0.56 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:05:03.602603: epoch = 14 , step=(35140/75465,46.6%), loss = 0.58 (4e+01 examples/sec; 0.0965 sec/batch)
2019-07-13 13:06:49.235629: epoch = 15 , step=(35391/75465,46.9%), loss = 0.49 (4e+01 examples/sec; 0.0969 sec/batch)
2019-07-13 13:08:33.247313: epoch = 15 , step=(35642/75465,47.2%), loss = 0.58 (4e+01 examples/sec; 0.0968 sec/batch)
2019-07-13 13:10:16.501997: epoch = 15 , step=(35893/75465,47.6%), loss = 0.51 (4e+01 examples/sec; 0.0952 sec/batch)
2019-07-13 13:12:01.386143: epoch = 15 , step=(36144/75465,47.9%), loss = 0.61 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:13:46.569749: epoch = 15 , step=(36395/75465,48.2%), loss = 0.57 (4e+01 examples/sec; 0.0976 sec/batch)
2019-07-13 13:15:30.683348: epoch = 15 , step=(36646/75465,48.6%), loss = 0.58 (4e+01 examples/sec; 0.099 sec/batch)
2019-07-13 13:17:14.891281: epoch = 15 , step=(36897/75465,48.9%), loss = 0.54 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:18:59.133668: epoch = 15 , step=(37148/75465,49.2%), loss = 0.57 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:20:42.650292: epoch = 15 , step=(37399/75465,49.6%), loss = 0.54 (4e+01 examples/sec; 0.0996 sec/batch)
2019-07-13 13:22:28.346120: epoch = 15 , step=(37650/75465,49.9%), loss = 0.55 (4e+01 examples/sec; 0.0996 sec/batch)
2019-07-13 13:24:15.541486: epoch = 16 , step=(37901/75465,50.2%), loss = 0.55 (4e+01 examples/sec; 0.0996 sec/batch)
2019-07-13 13:25:59.315510: epoch = 16 , step=(38152/75465,50.6%), loss = 0.58 (4e+01 examples/sec; 0.0997 sec/batch)
2019-07-13 13:27:44.910774: epoch = 16 , step=(38403/75465,50.9%), loss = 0.48 (4e+01 examples/sec; 0.0973 sec/batch)
2019-07-13 13:29:29.609423: epoch = 16 , step=(38654/75465,51.2%), loss = 0.57 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:31:13.430628: epoch = 16 , step=(38905/75465,51.6%), loss = 0.67 (4e+01 examples/sec; 0.0998 sec/batch)
2019-07-13 13:32:58.125986: epoch = 16 , step=(39156/75465,51.9%), loss = 0.51 (4e+01 examples/sec; 0.0985 sec/batch)
2019-07-13 13:34:42.285217: epoch = 16 , step=(39407/75465,52.2%), loss = 0.58 (4e+01 examples/sec; 0.0982 sec/batch)
2019-07-13 13:36:25.157427: epoch = 16 , step=(39658/75465,52.6%), loss = 0.51 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 13:38:10.335582: epoch = 16 , step=(39909/75465,52.9%), loss = 0.43 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 13:39:54.042699: epoch = 16 , step=(40160/75465,53.2%), loss = 0.53 (4e+01 examples/sec; 0.0976 sec/batch)
2019-07-13 13:41:42.125534: epoch = 17 , step=(40411/75465,53.5%), loss = 0.42 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 13:43:26.836928: epoch = 17 , step=(40662/75465,53.9%), loss = 0.48 (4e+01 examples/sec; 0.095 sec/batch)
2019-07-13 13:45:11.511596: epoch = 17 , step=(40913/75465,54.2%), loss = 0.44 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 13:46:56.321205: epoch = 17 , step=(41164/75465,54.5%), loss = 0.51 (4e+01 examples/sec; 0.105 sec/batch)
2019-07-13 13:48:39.883579: epoch = 17 , step=(41415/75465,54.9%), loss = 0.57 (4e+01 examples/sec; 0.0961 sec/batch)
2019-07-13 13:50:24.013549: epoch = 17 , step=(41666/75465,55.2%), loss = 0.61 (4e+01 examples/sec; 0.0996 sec/batch)
2019-07-13 13:52:09.743572: epoch = 17 , step=(41917/75465,55.5%), loss = 0.52 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 13:53:53.860626: epoch = 17 , step=(42168/75465,55.9%), loss = 0.59 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 13:55:37.541114: epoch = 17 , step=(42419/75465,56.2%), loss = 0.51 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 13:57:23.756471: epoch = 17 , step=(42670/75465,56.5%), loss = 0.56 (4e+01 examples/sec; 0.1 sec/batch)
2019-07-13 13:59:11.245298: epoch = 18 , step=(42921/75465,56.9%), loss = 0.5 (4e+01 examples/sec; 0.0967 sec/batch)
2019-07-13 14:00:55.300644: epoch = 18 , step=(43172/75465,57.2%), loss = 0.54 (4e+01 examples/sec; 0.0983 sec/batch)
2019-07-13 14:02:39.344898: epoch = 18 , step=(43423/75465,57.5%), loss = 0.63 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:04:23.967934: epoch = 18 , step=(43674/75465,57.9%), loss = 0.61 (4e+01 examples/sec; 0.0961 sec/batch)
2019-07-13 14:06:08.400750: epoch = 18 , step=(43925/75465,58.2%), loss = 0.58 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 14:07:52.819528: epoch = 18 , step=(44176/75465,58.5%), loss = 0.61 (4e+01 examples/sec; 0.0971 sec/batch)
2019-07-13 14:09:37.249670: epoch = 18 , step=(44427/75465,58.9%), loss = 0.51 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 14:11:23.053133: epoch = 18 , step=(44678/75465,59.2%), loss = 0.51 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 14:13:08.672914: epoch = 18 , step=(44929/75465,59.5%), loss = 0.56 (4e+01 examples/sec; 0.103 sec/batch)
2019-07-13 14:14:54.404762: epoch = 18 , step=(45180/75465,59.9%), loss = 0.61 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:16:43.289406: epoch = 19 , step=(45431/75465,60.2%), loss = 0.53 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:18:28.190253: epoch = 19 , step=(45682/75465,60.5%), loss = 0.61 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:20:13.394036: epoch = 19 , step=(45933/75465,60.9%), loss = 0.56 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:21:57.586230: epoch = 19 , step=(46184/75465,61.2%), loss = 0.67 (4e+01 examples/sec; 0.0989 sec/batch)
2019-07-13 14:23:42.507374: epoch = 19 , step=(46435/75465,61.5%), loss = 0.46 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 14:25:28.456222: epoch = 19 , step=(46686/75465,61.9%), loss = 0.59 (4e+01 examples/sec; 0.0963 sec/batch)
2019-07-13 14:27:13.919992: epoch = 19 , step=(46937/75465,62.2%), loss = 0.62 (4e+01 examples/sec; 0.101 sec/batch)
2019-07-13 14:28:57.598409: epoch = 19 , step=(47188/75465,62.5%), loss = 0.59 (4e+01 examples/sec; 0.104 sec/batch)
2019-07-13 14:30:42.115802: epoch = 19 , step=(47439/75465,62.9%), loss = 0.62 (4e+01 examples/sec; 0.0988 sec/batch)
2019-07-13 14:32:26.212908: epoch = 19 , step=(47690/75465,63.2%), loss = 0.55 (4e+01 examples/sec; 0.0995 sec/batch)
2019-07-13 14:34:15.790085: epoch = 20 , step=(47941/75465,63.5%), loss = 0.52 (4e+01 examples/sec; 0.0976 sec/batch)
2019-07-13 14:36:00.517797: epoch = 20 , step=(48192/75465,63.9%), loss = 0.49 (4e+01 examples/sec; 0.102 sec/batch)
2019-07-13 14:37:44.804430: epoch = 20 , step=(48443/75465,64.2%), loss = 0.67 (4e+01 examples/sec; 0.0992 sec/batch)
2019-07-13 14:39:30.204882: epoch = 20 , step=(48694/75465,64.5%), loss = 0.62 (4e+01 examples/sec; 0.0971 sec/batch)
