epoch=30,init_lr=0.0002(decay by 0.5 in every5epochs),momentum=0.9,W_smooth=0.5,W_explain=0.1,batch size=4
2019-07-13 01:26:07.188500: epoch = 1  , step=(0/75465,0.0%), loss = 1.1e+01 (0.6 examples/sec; 7.11 sec/batch)
2019-07-13 02:32:33.595229: epoch = 5  , step=(11295/75465,15.0%), loss = 0.67 (5e+01 examples/sec; 0.0858 sec/batch)
2019-07-13 02:34:01.772727: epoch = 5  , step=(11546/75465,15.3%), loss = 0.78 (5e+01 examples/sec; 0.0825 sec/batch)
2019-07-13 02:35:30.342975: epoch = 5  , step=(11797/75465,15.6%), loss = 0.65 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 02:36:58.466042: epoch = 5  , step=(12048/75465,16.0%), loss = 0.72 (5e+01 examples/sec; 0.081 sec/batch)
2019-07-13 02:38:26.977511: epoch = 5  , step=(12299/75465,16.3%), loss = 0.89 (5e+01 examples/sec; 0.0836 sec/batch)
2019-07-13 02:39:56.032861: epoch = 5  , step=(12550/75465,16.6%), loss = 0.58 (5e+01 examples/sec; 0.0824 sec/batch)
2019-07-13 02:41:27.191846: epoch = 6  , step=(12801/75465,17.0%), loss = 0.75 (5e+01 examples/sec; 0.0832 sec/batch)
2019-07-13 02:42:56.262258: epoch = 6  , step=(13052/75465,17.3%), loss = 0.77 (5e+01 examples/sec; 0.0839 sec/batch)
2019-07-13 02:44:24.413604: epoch = 6  , step=(13303/75465,17.6%), loss = 0.75 (5e+01 examples/sec; 0.0844 sec/batch)
2019-07-13 02:45:52.474642: epoch = 6  , step=(13554/75465,18.0%), loss = 0.55 (5e+01 examples/sec; 0.0874 sec/batch)
2019-07-13 02:47:20.909119: epoch = 6  , step=(13805/75465,18.3%), loss = 0.71 (5e+01 examples/sec; 0.0833 sec/batch)
2019-07-13 02:48:49.406973: epoch = 6  , step=(14056/75465,18.6%), loss = 0.88 (5e+01 examples/sec; 0.0849 sec/batch)
2019-07-13 02:50:18.168665: epoch = 6  , step=(14307/75465,19.0%), loss = 0.67 (5e+01 examples/sec; 0.0852 sec/batch)
2019-07-13 02:51:47.278972: epoch = 6  , step=(14558/75465,19.3%), loss = 0.64 (5e+01 examples/sec; 0.0828 sec/batch)
2019-07-13 02:53:15.992556: epoch = 6  , step=(14809/75465,19.6%), loss = 0.79 (5e+01 examples/sec; 0.0852 sec/batch)
2019-07-13 02:54:45.034855: epoch = 6  , step=(15060/75465,20.0%), loss = 0.73 (5e+01 examples/sec; 0.083 sec/batch)
2019-07-13 02:56:17.220613: epoch = 7  , step=(15311/75465,20.3%), loss = 0.77 (5e+01 examples/sec; 0.0816 sec/batch)
2019-07-13 02:57:45.580900: epoch = 7  , step=(15562/75465,20.6%), loss = 0.83 (5e+01 examples/sec; 0.0851 sec/batch)
2019-07-13 02:59:15.081203: epoch = 7  , step=(15813/75465,21.0%), loss = 0.67 (5e+01 examples/sec; 0.0831 sec/batch)
2019-07-13 03:00:43.550241: epoch = 7  , step=(16064/75465,21.3%), loss = 0.75 (5e+01 examples/sec; 0.0834 sec/batch)
2019-07-13 03:02:12.326421: epoch = 7  , step=(16315/75465,21.6%), loss = 0.73 (5e+01 examples/sec; 0.0862 sec/batch)
2019-07-13 03:03:41.644007: epoch = 7  , step=(16566/75465,22.0%), loss = 0.65 (5e+01 examples/sec; 0.0858 sec/batch)
2019-07-13 03:05:10.373648: epoch = 7  , step=(16817/75465,22.3%), loss = 0.82 (5e+01 examples/sec; 0.0856 sec/batch)
2019-07-13 03:06:39.361485: epoch = 7  , step=(17068/75465,22.6%), loss = 0.67 (5e+01 examples/sec; 0.084 sec/batch)
2019-07-13 03:08:07.936722: epoch = 7  , step=(17319/75465,22.9%), loss = 0.68 (5e+01 examples/sec; 0.0836 sec/batch)
2019-07-13 03:09:36.939779: epoch = 7  , step=(17570/75465,23.3%), loss = 0.51 (5e+01 examples/sec; 0.0838 sec/batch)
2019-07-13 03:11:09.796936: epoch = 8  , step=(17821/75465,23.6%), loss = 0.81 (5e+01 examples/sec; 0.0843 sec/batch)
2019-07-13 03:12:38.508785: epoch = 8  , step=(18072/75465,23.9%), loss = 0.82 (5e+01 examples/sec; 0.0826 sec/batch)
2019-07-13 03:14:07.482811: epoch = 8  , step=(18323/75465,24.3%), loss = 0.68 (5e+01 examples/sec; 0.0816 sec/batch)
2019-07-13 03:15:36.442995: epoch = 8  , step=(18574/75465,24.6%), loss = 0.82 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 03:17:05.003531: epoch = 8  , step=(18825/75465,24.9%), loss = 0.81 (5e+01 examples/sec; 0.0802 sec/batch)
2019-07-13 03:18:33.118574: epoch = 8  , step=(19076/75465,25.3%), loss = 0.86 (5e+01 examples/sec; 0.0816 sec/batch)
2019-07-13 03:20:02.228467: epoch = 8  , step=(19327/75465,25.6%), loss = 0.66 (5e+01 examples/sec; 0.0856 sec/batch)
2019-07-13 03:21:30.980041: epoch = 8  , step=(19578/75465,25.9%), loss = 0.58 (5e+01 examples/sec; 0.082 sec/batch)
2019-07-13 03:22:59.800819: epoch = 8  , step=(19829/75465,26.3%), loss = 0.77 (5e+01 examples/sec; 0.0848 sec/batch)
2019-07-13 03:24:28.805270: epoch = 8  , step=(20080/75465,26.6%), loss = 0.68 (5e+01 examples/sec; 0.0848 sec/batch)
2019-07-13 03:26:00.428356: epoch = 9  , step=(20331/75465,26.9%), loss = 0.92 (5e+01 examples/sec; 0.087 sec/batch)
2019-07-13 03:27:29.752955: epoch = 9  , step=(20582/75465,27.3%), loss = 0.62 (5e+01 examples/sec; 0.0828 sec/batch)
2019-07-13 03:28:57.517776: epoch = 9  , step=(20833/75465,27.6%), loss = 0.87 (5e+01 examples/sec; 0.0808 sec/batch)
2019-07-13 03:30:27.062709: epoch = 9  , step=(21084/75465,27.9%), loss = 0.63 (5e+01 examples/sec; 0.0847 sec/batch)
2019-07-13 03:31:55.979513: epoch = 9  , step=(21335/75465,28.3%), loss = 0.77 (5e+01 examples/sec; 0.0854 sec/batch)
2019-07-13 03:33:25.298391: epoch = 9  , step=(21586/75465,28.6%), loss = 0.64 (5e+01 examples/sec; 0.0878 sec/batch)
2019-07-13 03:34:54.055300: epoch = 9  , step=(21837/75465,28.9%), loss = 0.77 (5e+01 examples/sec; 0.0868 sec/batch)
2019-07-13 03:36:23.155253: epoch = 9  , step=(22088/75465,29.3%), loss = 0.83 (5e+01 examples/sec; 0.0864 sec/batch)
2019-07-13 03:37:52.296651: epoch = 9  , step=(22339/75465,29.6%), loss = 0.69 (5e+01 examples/sec; 0.0858 sec/batch)
2019-07-13 03:39:21.594524: epoch = 9  , step=(22590/75465,29.9%), loss = 0.64 (5e+01 examples/sec; 0.085 sec/batch)
2019-07-13 03:40:54.139733: epoch = 10 , step=(22841/75465,30.3%), loss = 0.74 (5e+01 examples/sec; 0.0832 sec/batch)
2019-07-13 03:42:23.037793: epoch = 10 , step=(23092/75465,30.6%), loss = 0.73 (5e+01 examples/sec; 0.0857 sec/batch)
2019-07-13 03:43:52.627996: epoch = 10 , step=(23343/75465,30.9%), loss = 0.78 (5e+01 examples/sec; 0.0843 sec/batch)
2019-07-13 03:45:21.644784: epoch = 10 , step=(23594/75465,31.3%), loss = 0.73 (5e+01 examples/sec; 0.0869 sec/batch)
2019-07-13 03:46:50.023045: epoch = 10 , step=(23845/75465,31.6%), loss = 0.63 (5e+01 examples/sec; 0.0858 sec/batch)
2019-07-13 03:48:19.010073: epoch = 10 , step=(24096/75465,31.9%), loss = 0.68 (5e+01 examples/sec; 0.0805 sec/batch)
2019-07-13 03:49:48.035854: epoch = 10 , step=(24347/75465,32.3%), loss = 0.72 (5e+01 examples/sec; 0.0863 sec/batch)
2019-07-13 03:51:16.760551: epoch = 10 , step=(24598/75465,32.6%), loss = 0.64 (5e+01 examples/sec; 0.081 sec/batch)
2019-07-13 03:52:45.903511: epoch = 10 , step=(24849/75465,32.9%), loss = 0.87 (5e+01 examples/sec; 0.0833 sec/batch)
2019-07-13 03:54:14.644504: epoch = 10 , step=(25100/75465,33.3%), loss = 0.98 (5e+01 examples/sec; 0.0864 sec/batch)
2019-07-13 03:55:47.521441: epoch = 11 , step=(25351/75465,33.6%), loss = 0.71 (5e+01 examples/sec; 0.083 sec/batch)
2019-07-13 03:57:16.874093: epoch = 11 , step=(25602/75465,33.9%), loss = 0.82 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 03:58:45.345227: epoch = 11 , step=(25853/75465,34.3%), loss = 0.64 (5e+01 examples/sec; 0.084 sec/batch)
2019-07-13 04:00:14.149440: epoch = 11 , step=(26104/75465,34.6%), loss = 0.75 (5e+01 examples/sec; 0.0834 sec/batch)
2019-07-13 04:01:43.194003: epoch = 11 , step=(26355/75465,34.9%), loss = 0.76 (5e+01 examples/sec; 0.0831 sec/batch)
2019-07-13 04:03:12.237087: epoch = 11 , step=(26606/75465,35.3%), loss = 0.81 (5e+01 examples/sec; 0.0873 sec/batch)
2019-07-13 04:04:40.810758: epoch = 11 , step=(26857/75465,35.6%), loss = 0.57 (5e+01 examples/sec; 0.0853 sec/batch)
2019-07-13 04:06:10.158488: epoch = 11 , step=(27108/75465,35.9%), loss = 0.67 (5e+01 examples/sec; 0.0869 sec/batch)
2019-07-13 04:07:39.916306: epoch = 11 , step=(27359/75465,36.3%), loss = 0.77 (5e+01 examples/sec; 0.0855 sec/batch)
2019-07-13 04:09:09.718239: epoch = 11 , step=(27610/75465,36.6%), loss = 0.79 (5e+01 examples/sec; 0.0854 sec/batch)
2019-07-13 04:10:41.878465: epoch = 12 , step=(27861/75465,36.9%), loss = 0.7 (5e+01 examples/sec; 0.0822 sec/batch)
2019-07-13 04:12:11.121104: epoch = 12 , step=(28112/75465,37.3%), loss = 0.69 (5e+01 examples/sec; 0.083 sec/batch)
2019-07-13 04:13:39.740605: epoch = 12 , step=(28363/75465,37.6%), loss = 0.59 (5e+01 examples/sec; 0.0854 sec/batch)
2019-07-13 04:15:09.442224: epoch = 12 , step=(28614/75465,37.9%), loss = 0.77 (5e+01 examples/sec; 0.0841 sec/batch)
2019-07-13 04:16:38.741826: epoch = 12 , step=(28865/75465,38.2%), loss = 0.85 (5e+01 examples/sec; 0.0804 sec/batch)
2019-07-13 04:18:08.106009: epoch = 12 , step=(29116/75465,38.6%), loss = 0.75 (5e+01 examples/sec; 0.0833 sec/batch)
2019-07-13 04:19:36.935016: epoch = 12 , step=(29367/75465,38.9%), loss = 0.67 (5e+01 examples/sec; 0.0814 sec/batch)
2019-07-13 04:21:06.651705: epoch = 12 , step=(29618/75465,39.2%), loss = 0.8 (5e+01 examples/sec; 0.0841 sec/batch)
2019-07-13 04:22:35.949212: epoch = 12 , step=(29869/75465,39.6%), loss = 0.69 (5e+01 examples/sec; 0.0835 sec/batch)
2019-07-13 04:24:05.668317: epoch = 12 , step=(30120/75465,39.9%), loss = 0.65 (5e+01 examples/sec; 0.0826 sec/batch)
2019-07-13 04:25:38.287770: epoch = 13 , step=(30371/75465,40.2%), loss = 0.58 (5e+01 examples/sec; 0.0848 sec/batch)
2019-07-13 04:27:07.484463: epoch = 13 , step=(30622/75465,40.6%), loss = 0.8 (5e+01 examples/sec; 0.0842 sec/batch)
2019-07-13 04:28:37.075228: epoch = 13 , step=(30873/75465,40.9%), loss = 0.72 (5e+01 examples/sec; 0.0862 sec/batch)
2019-07-13 04:30:06.359340: epoch = 13 , step=(31124/75465,41.2%), loss = 0.84 (5e+01 examples/sec; 0.0825 sec/batch)
2019-07-13 04:31:35.751606: epoch = 13 , step=(31375/75465,41.6%), loss = 0.74 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 04:33:05.823920: epoch = 13 , step=(31626/75465,41.9%), loss = 0.66 (5e+01 examples/sec; 0.0869 sec/batch)
2019-07-13 04:34:34.673527: epoch = 13 , step=(31877/75465,42.2%), loss = 0.73 (5e+01 examples/sec; 0.0841 sec/batch)
2019-07-13 04:36:03.990895: epoch = 13 , step=(32128/75465,42.6%), loss = 0.58 (5e+01 examples/sec; 0.0861 sec/batch)
2019-07-13 04:37:32.987557: epoch = 13 , step=(32379/75465,42.9%), loss = 0.73 (5e+01 examples/sec; 0.0829 sec/batch)
2019-07-13 04:39:02.932264: epoch = 13 , step=(32630/75465,43.2%), loss = 0.68 (5e+01 examples/sec; 0.0878 sec/batch)
2019-07-13 04:40:36.558016: epoch = 14 , step=(32881/75465,43.6%), loss = 0.72 (5e+01 examples/sec; 0.083 sec/batch)
2019-07-13 04:42:05.909370: epoch = 14 , step=(33132/75465,43.9%), loss = 0.65 (5e+01 examples/sec; 0.0853 sec/batch)
2019-07-13 04:43:34.595985: epoch = 14 , step=(33383/75465,44.2%), loss = 0.79 (5e+01 examples/sec; 0.0853 sec/batch)
2019-07-13 04:45:04.215212: epoch = 14 , step=(33634/75465,44.6%), loss = 0.66 (5e+01 examples/sec; 0.0855 sec/batch)
2019-07-13 04:46:33.641769: epoch = 14 , step=(33885/75465,44.9%), loss = 0.61 (5e+01 examples/sec; 0.0835 sec/batch)
2019-07-13 04:48:02.876142: epoch = 14 , step=(34136/75465,45.2%), loss = 0.63 (5e+01 examples/sec; 0.0863 sec/batch)
2019-07-13 04:49:33.292779: epoch = 14 , step=(34387/75465,45.6%), loss = 0.59 (5e+01 examples/sec; 0.0864 sec/batch)
2019-07-13 04:51:02.651205: epoch = 14 , step=(34638/75465,45.9%), loss = 0.82 (5e+01 examples/sec; 0.0848 sec/batch)
2019-07-13 04:52:32.209409: epoch = 14 , step=(34889/75465,46.2%), loss = 0.72 (5e+01 examples/sec; 0.0886 sec/batch)
2019-07-13 04:54:02.741924: epoch = 14 , step=(35140/75465,46.6%), loss = 0.74 (5e+01 examples/sec; 0.0851 sec/batch)
2019-07-13 04:55:35.603662: epoch = 15 , step=(35391/75465,46.9%), loss = 0.63 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 04:57:04.891529: epoch = 15 , step=(35642/75465,47.2%), loss = 0.79 (5e+01 examples/sec; 0.0842 sec/batch)
2019-07-13 04:58:34.029217: epoch = 15 , step=(35893/75465,47.6%), loss = 0.65 (5e+01 examples/sec; 0.0864 sec/batch)
2019-07-13 05:00:03.751554: epoch = 15 , step=(36144/75465,47.9%), loss = 0.81 (5e+01 examples/sec; 0.0833 sec/batch)
2019-07-13 05:01:33.427281: epoch = 15 , step=(36395/75465,48.2%), loss = 0.74 (5e+01 examples/sec; 0.0831 sec/batch)
2019-07-13 05:03:03.004092: epoch = 15 , step=(36646/75465,48.6%), loss = 0.75 (5e+01 examples/sec; 0.0852 sec/batch)
2019-07-13 05:04:32.644850: epoch = 15 , step=(36897/75465,48.9%), loss = 0.68 (5e+01 examples/sec; 0.0859 sec/batch)
2019-07-13 05:06:02.985230: epoch = 15 , step=(37148/75465,49.2%), loss = 0.73 (5e+01 examples/sec; 0.0823 sec/batch)
2019-07-13 05:07:32.750963: epoch = 15 , step=(37399/75465,49.6%), loss = 0.71 (5e+01 examples/sec; 0.0867 sec/batch)
2019-07-13 05:09:03.245204: epoch = 15 , step=(37650/75465,49.9%), loss = 0.72 (5e+01 examples/sec; 0.0878 sec/batch)
2019-07-13 05:10:35.446795: epoch = 16 , step=(37901/75465,50.2%), loss = 0.68 (4e+01 examples/sec; 0.0895 sec/batch)
2019-07-13 05:12:04.902638: epoch = 16 , step=(38152/75465,50.6%), loss = 0.76 (5e+01 examples/sec; 0.0859 sec/batch)
2019-07-13 05:13:34.988932: epoch = 16 , step=(38403/75465,50.9%), loss = 0.6 (5e+01 examples/sec; 0.0859 sec/batch)
2019-07-13 05:15:04.896604: epoch = 16 , step=(38654/75465,51.2%), loss = 0.74 (5e+01 examples/sec; 0.084 sec/batch)
2019-07-13 05:16:35.199858: epoch = 16 , step=(38905/75465,51.6%), loss = 0.88 (5e+01 examples/sec; 0.0848 sec/batch)
2019-07-13 05:18:05.223162: epoch = 16 , step=(39156/75465,51.9%), loss = 0.61 (5e+01 examples/sec; 0.0865 sec/batch)
2019-07-13 05:19:34.843349: epoch = 16 , step=(39407/75465,52.2%), loss = 0.73 (5e+01 examples/sec; 0.0858 sec/batch)
2019-07-13 05:21:04.288265: epoch = 16 , step=(39658/75465,52.6%), loss = 0.65 (5e+01 examples/sec; 0.0825 sec/batch)
2019-07-13 05:22:34.623937: epoch = 16 , step=(39909/75465,52.9%), loss = 0.52 (5e+01 examples/sec; 0.0873 sec/batch)
2019-07-13 05:24:03.906967: epoch = 16 , step=(40160/75465,53.2%), loss = 0.68 (5e+01 examples/sec; 0.0857 sec/batch)
2019-07-13 05:25:36.456293: epoch = 17 , step=(40411/75465,53.5%), loss = 0.52 (5e+01 examples/sec; 0.0865 sec/batch)
2019-07-13 05:27:06.368779: epoch = 17 , step=(40662/75465,53.9%), loss = 0.77 (5e+01 examples/sec; 0.088 sec/batch)
2019-07-13 05:28:36.778133: epoch = 17 , step=(40913/75465,54.2%), loss = 0.57 (5e+01 examples/sec; 0.0879 sec/batch)
2019-07-13 05:30:07.358938: epoch = 17 , step=(41164/75465,54.5%), loss = 0.66 (4e+01 examples/sec; 0.0925 sec/batch)
2019-07-13 05:31:36.212247: epoch = 17 , step=(41415/75465,54.9%), loss = 0.7 (5e+01 examples/sec; 0.0849 sec/batch)
2019-07-13 05:33:06.683048: epoch = 17 , step=(41666/75465,55.2%), loss = 0.81 (5e+01 examples/sec; 0.0853 sec/batch)
2019-07-13 05:34:37.978536: epoch = 17 , step=(41917/75465,55.5%), loss = 0.67 (5e+01 examples/sec; 0.0885 sec/batch)
2019-07-13 05:36:08.772332: epoch = 17 , step=(42168/75465,55.9%), loss = 0.75 (5e+01 examples/sec; 0.0888 sec/batch)
2019-07-13 05:37:38.901451: epoch = 17 , step=(42419/75465,56.2%), loss = 0.65 (5e+01 examples/sec; 0.0845 sec/batch)
2019-07-13 05:39:08.846625: epoch = 17 , step=(42670/75465,56.5%), loss = 0.73 (5e+01 examples/sec; 0.0817 sec/batch)
2019-07-13 05:40:42.831994: epoch = 18 , step=(42921/75465,56.9%), loss = 0.61 (5e+01 examples/sec; 0.0865 sec/batch)
2019-07-13 05:42:13.141276: epoch = 18 , step=(43172/75465,57.2%), loss = 0.69 (5e+01 examples/sec; 0.0851 sec/batch)
2019-07-13 05:43:43.550886: epoch = 18 , step=(43423/75465,57.5%), loss = 0.81 (5e+01 examples/sec; 0.0843 sec/batch)
2019-07-13 05:45:12.913812: epoch = 18 , step=(43674/75465,57.9%), loss = 0.8 (5e+01 examples/sec; 0.0837 sec/batch)
2019-07-13 05:46:43.831578: epoch = 18 , step=(43925/75465,58.2%), loss = 0.77 (4e+01 examples/sec; 0.0896 sec/batch)
2019-07-13 05:48:13.857510: epoch = 18 , step=(44176/75465,58.5%), loss = 0.82 (5e+01 examples/sec; 0.083 sec/batch)
2019-07-13 05:49:44.113708: epoch = 18 , step=(44427/75465,58.9%), loss = 0.64 (5e+01 examples/sec; 0.0869 sec/batch)
2019-07-13 05:51:15.259480: epoch = 18 , step=(44678/75465,59.2%), loss = 0.65 (5e+01 examples/sec; 0.0863 sec/batch)
2019-07-13 05:52:45.789859: epoch = 18 , step=(44929/75465,59.5%), loss = 0.78 (5e+01 examples/sec; 0.0836 sec/batch)
2019-07-13 05:54:16.634704: epoch = 18 , step=(45180/75465,59.9%), loss = 0.79 (5e+01 examples/sec; 0.0877 sec/batch)
2019-07-13 05:55:50.026667: epoch = 19 , step=(45431/75465,60.2%), loss = 0.66 (5e+01 examples/sec; 0.0853 sec/batch)
2019-07-13 05:57:20.268952: epoch = 19 , step=(45682/75465,60.5%), loss = 0.77 (5e+01 examples/sec; 0.0859 sec/batch)
2019-07-13 05:58:51.264386: epoch = 19 , step=(45933/75465,60.9%), loss = 0.77 (5e+01 examples/sec; 0.0847 sec/batch)
2019-07-13 06:00:21.474031: epoch = 19 , step=(46184/75465,61.2%), loss = 0.89 (5e+01 examples/sec; 0.0861 sec/batch)
2019-07-13 06:01:51.923983: epoch = 19 , step=(46435/75465,61.5%), loss = 0.57 (5e+01 examples/sec; 0.0837 sec/batch)
2019-07-13 06:03:22.909051: epoch = 19 , step=(46686/75465,61.9%), loss = 0.76 (5e+01 examples/sec; 0.0841 sec/batch)
2019-07-13 06:04:52.432981: epoch = 19 , step=(46937/75465,62.2%), loss = 0.81 (5e+01 examples/sec; 0.0868 sec/batch)
2019-07-13 06:06:22.361450: epoch = 19 , step=(47188/75465,62.5%), loss = 0.74 (4e+01 examples/sec; 0.0895 sec/batch)
2019-07-13 06:07:53.334021: epoch = 19 , step=(47439/75465,62.9%), loss = 0.79 (5e+01 examples/sec; 0.0865 sec/batch)
2019-07-13 06:09:23.630093: epoch = 19 , step=(47690/75465,63.2%), loss = 0.75 (5e+01 examples/sec; 0.0851 sec/batch)
2019-07-13 06:10:57.275409: epoch = 20 , step=(47941/75465,63.5%), loss = 0.69 (5e+01 examples/sec; 0.0859 sec/batch)
2019-07-13 06:12:27.234610: epoch = 20 , step=(48192/75465,63.9%), loss = 0.59 (5e+01 examples/sec; 0.0846 sec/batch)
2019-07-13 06:13:57.033891: epoch = 20 , step=(48443/75465,64.2%), loss = 0.89 (5e+01 examples/sec; 0.0827 sec/batch)
